"date" "neer" "usd" "cny" "eur" "jpy"
2010-06-28 73.9749427028733 18955 6.801 1.2282 89.365
2010-06-29 73.760788597963 19035 6.8025 1.2189 88.555
2010-06-30 73.7899149707404 19005 6.7865 1.2233 88.395
2010-07-01 73.4665859401193 19000 6.78135 1.2519 87.755
2010-07-05 73.1320952211028 19090 6.7805 1.2538 87.765
2010-07-06 73.037226218244 19085 6.785 1.2626 87.575
2010-07-07 73.0052786329792 19085 6.775 1.2631 87.755
2010-07-08 72.8977252478506 19100 6.775 1.2694 88.435
2010-07-12 72.9197867663956 19100 6.77205 1.259 88.635
2010-07-13 72.7837232360422 19102.5 6.777 1.2727 88.675
2010-07-14 72.7927386542903 19095 6.777 1.2743 88.405
2010-07-15 72.4618406683823 19105 6.78 1.2932 87.375
2010-07-19 72.5264358608439 19095 6.783 1.2948 86.775
2010-07-20 72.6193903488219 19090 6.783 1.2892 87.445
2010-07-21 72.630327238042 19100 6.7815 1.2754 86.975
2010-07-22 72.5291892295686 19095 6.7845 1.2888 87.045
2010-07-26 72.3174278441732 19095 6.7835 1.2988 86.965
2010-07-27 72.3629719709454 19095 6.783 1.3001 87.855
2010-07-28 72.588344495124 19055 6.783 1.2988 87.365
2010-07-29 72.0856467288133 19125 6.783 1.3081 86.895
2010-08-02 72.0144624533298 19055 6.7785 1.3177 86.425
2010-08-03 71.7624510412647 19095 6.7775 1.3227 85.835
2010-08-04 71.8509705089041 19095 6.7775 1.3155 86.325
2010-08-05 71.7460457379455 19100 6.777 1.3185 85.855
2010-08-09 71.6370146478001 19095 6.772 1.3225 85.935
2010-08-10 71.6070127136841 19100 6.77155 1.3176 85.325
2010-08-11 72.0231806505319 19095 6.77405 1.2845 85.265
2010-08-12 72.0612032386947 19125 6.78505 1.2828 85.885
2010-08-16 72.2134068282973 19085 6.8085 1.2823 85.335
2010-08-17 71.9965431362879 19100 6.79205 1.288 85.565
2010-08-18 70.7686997470114 19425 6.796 1.2854 85.395
2010-08-19 70.633614016261 19455 6.79105 1.2816 85.295
2010-08-23 71.0135877807534 19405 6.8045 1.2647 85.105
2010-08-24 70.7388755039435 19475 6.8015 1.2632 84.155
2010-08-25 70.7959943976042 19475 6.8045 1.2664 84.605
2010-08-26 70.9222648454924 19405 6.804 1.2717 84.465
2010-08-30 70.5945674662499 19515 6.80205 1.2664 84.555
2010-08-31 71.9656280709082 19125 6.8115 1.269 84.175
2010-09-01 71.9013681185231 19125 6.81105 1.2803 84.455
2010-09-02 70.4164247455218 19495 6.815 1.2826 84.305
2010-09-06 70.4636917871938 19425 6.78805 1.28755 84.125
2010-09-07 70.3274467763669 19500 6.79105 1.2684 83.775
2010-09-08 70.3034304346324 19500 6.799 1.2724 83.855
2010-09-09 70.2463891696581 19500 6.799 1.2699 83.835
2010-09-13 69.8763723666488 19500 6.76205 1.2878 83.735
2010-09-14 69.7384569004021 19485 6.749 1.2988 83.025
2010-09-15 70.0102807475217 19500 6.743 1.3013 85.735
2010-09-16 69.9905651730347 19487.5 6.729 1.3074 85.825
2010-09-20 69.9193728220987 19490 6.728 1.3063 85.685
2010-09-21 69.606992858571 19502.5 6.70705 1.3251 85.155
2010-09-22 69.4181711796932 19497.5 6.7105 1.34 84.545
2010-09-23 69.4625028333601 19485 6.7105 1.3314 84.405
2010-09-27 69.2826198186546 19465 6.696 1.3441 84.275
2010-09-28 69.051876477952 19485 6.696 1.3587 83.825
2010-09-29 68.8781898639675 19500 6.695 1.3622 83.715
2010-09-30 68.9831336981005 19455 6.6955 1.3629 83.495
2010-10-03 68.6379725419756 19490 6.6895 1.378 83.37
2010-10-04 68.643202227596 19505 6.6945 1.3675 83.425
2010-10-05 68.4387487620983 19502.5 6.695 1.3835 83.225
2010-10-06 68.3095629476513 19492.5 6.6955 1.3926 82.915
2010-10-07 68.1287828932118 19512.5 6.694 1.3914 82.315
2010-10-10 68.0640600364852 19497 6.671 1.3979 81.85
2010-10-11 68.0914287342666 19510 6.66705 1.3882 82.075
2010-10-12 68.1212415275272 19510 6.6725 1.3916 81.835
2010-10-13 68.0106850911671 19515 6.66405 1.3961 81.805
2010-10-14 67.6958285173665 19515 6.65105 1.408 81.455
2010-10-17 67.7826178865685 19498 6.6405 1.3971 81.4
2010-10-18 67.7938018056969 19520 6.649 1.3951 81.275
2010-10-19 68.2300397150993 19495 6.64505 1.3742 81.625
2010-10-20 68.0919734301972 19455 6.6495 1.3958 81.145
2010-10-21 67.9712428203691 19500 6.655 1.3926 81.295
2010-10-24 68.0208233542836 19485 6.6583 1.395 81.35
2010-10-25 67.7402225740098 19502.5 6.65805 1.3955 80.785
2010-10-26 67.9574823309466 19500 6.6675 1.3862 81.405
2010-10-27 68.1874156211893 19502.5 6.6855 1.3775 81.715
2010-10-28 67.9575675164871 19495 6.6855 1.3929 81.015
2010-10-31 67.8092880575104 19490 6.6707 1.3974 80.31
2010-11-01 67.8621730947395 19495 6.694 1.3899 80.555
2010-11-02 67.7275326950089 19490 6.694 1.4032 80.665
2010-11-03 67.6480142055189 19492.5 6.6805 1.4124 81.075
2010-11-04 67.5171513562228 19500 6.6795 1.4213 80.755
2010-11-08 67.8216090644747 19485 6.684 1.3913 81.145
2010-11-09 67.8972631225424 19485 6.66005 1.3764 81.645
2010-11-10 67.7930139782502 19515 6.6385 1.3776 82.215
2010-11-11 67.9371514367572 19512.5 6.6385 1.3664 82.495
2010-11-14 68.1168390477936 19495 6.6368 1.3687 82.45
2010-11-15 68.4237172558546 19485 6.6465 1.3579 83.145
2010-11-16 68.54333800961 19485 6.6425 1.3483 83.385
2010-11-17 68.4819164777923 19500 6.6475 1.353 83.175
2010-11-18 68.2865127050074 19510 6.638 1.3644 83.475
2010-11-21 68.2634604748232 19495 6.6398 1.3736 83.43
2010-11-22 68.2995477291086 19505 6.6465 1.3625 83.275
2010-11-23 68.6567232419632 19495 6.645 1.3382 83.125
2010-11-24 68.7499235155499 19500 6.648 1.3337 83.555
2010-11-25 68.7759127615181 19500 6.6575 1.3345 83.665
2010-11-29 69.1449777900798 19512.5 6.6615 1.3107 84.255
2010-11-30 69.2069775334778 19500 6.671 1.2982 83.665
2010-12-01 68.969428212787 19512.5 6.6645 1.3127 84.165
2010-12-02 68.8156242631038 19512.5 6.6655 1.3216 83.835
2010-12-05 68.4784871987468 19499 6.6628 1.3411 82.68
2010-12-06 68.4818902256949 19512.5 6.6675 1.331 82.625
2010-12-07 68.6371282211189 19495 6.6505 1.3266 83.485
2010-12-08 68.8416271028648 19500 6.6625 1.3264 84.045
2010-12-09 68.7442019262381 19512.5 6.6665 1.3237 83.755
2010-12-13 68.5963962951891 19500 6.67 1.3387 83.465
2010-12-14 68.5952169853712 19495 6.661 1.338 83.645
2010-12-15 68.9215049740548 19500 6.659 1.3221 84.305
2010-12-16 68.8991646956074 19500 6.6685 1.3242 84.005
2010-12-19 68.9077547460441 19497 6.6545 1.3171 83.97
2010-12-20 68.9349533931641 19512.5 6.6745 1.3121 83.785
2010-12-21 68.903426607486 19500 6.659 1.31 83.745
2010-12-22 68.8668316419524 19500 6.663 1.3104 83.575
2010-12-23 68.7231787378042 19512.5 6.65 1.3111 83.015
2010-12-26 68.6011840583154 19499 6.627 1.3114 82.9
2010-12-27 68.5019508394905 19512.5 6.6355 1.31635 82.795
2010-12-28 68.5351028025647 19485 6.6295 1.311 82.425
2010-12-29 68.1980311958746 19512.5 6.625 1.3218 81.655
2010-12-30 67.9475425624893 19512.5 6.605 1.32915 81.495
2011-01-02 67.7794736709042 19497 6.59 1.3348 81.11
2011-01-03 67.8734241280687 19500 6.5945 1.3351 81.735
2011-01-04 67.9865437414543 19500 6.6115 1.3311 82.095
2011-01-05 68.2134411881757 19510 6.59 1.3151 83.225
2011-01-06 68.4179259793097 19512.5 6.631 1.3003 83.275
2011-01-09 68.5383682851429 19499 6.6276 1.2894 83.13
2011-01-10 68.5662307689366 19500 6.641 1.2947 82.695
2011-01-11 68.7071070780388 19455 6.641 1.2974 83.335
2011-01-12 68.1523618250086 19500 6.6085 1.3129 83.025
2011-01-13 67.9801950044706 19510 6.6092 1.3348 82.765
2011-01-16 68.0146853599514 19497 6.5876 1.3362 82.88
2011-01-17 68.0735547175781 19495 6.5975 1.3277 82.685
2011-01-18 67.8987698560762 19500 6.5875 1.3386 82.605
2011-01-19 67.7942353456679 19500 6.587 1.3456 82.105
2011-01-20 67.9939848628287 19515 6.59 1.3464 82.985
2011-01-23 67.8317684949545 19497 6.5831 1.3623 82.62
2011-01-24 67.846119755596 19500 6.5855 1.364 82.535
2011-01-25 67.7668657792498 19500 6.5872 1.368 82.195
2011-01-26 67.7284305200111 19500 6.5862 1.3698 82.235
2011-01-27 67.778135861577 19500 6.5865 1.373 82.835
2011-01-30 67.8187346783826 19497 6.5819 1.3593 82.13
2011-01-31 67.7916797306067 19500 6.6065 1.3691 82.065
2011-02-01 67.4333898082994 19510 6.5985 1.3825 81.365
2011-02-02 67.3558208127475 19512.5 6.561 1.3805 81.555
2011-02-03 67.5151555465566 19510 6.561 1.3626 81.625
2011-02-06 67.7072431619207 19495 6.556 1.3566 82.22
2011-02-07 67.5743555060479 19512.5 6.561 1.3578 82.335
2011-02-08 67.5652043748301 19500 6.565 1.363 82.285
2011-02-09 67.6354785421323 19500 6.596 1.3725 82.355
2011-02-10 68.0163882205503 19485 6.5915 1.3594 83.355
2011-02-13 67.5664591449997 19650 6.5905 1.3523 83.47
2011-02-14 63.5486272133371 20910 6.6015 1.349 83.275
2011-02-15 63.5839727371743 20905 6.5932 1.3488 83.735
2011-02-16 63.5429850329891 20885 6.5915 1.3561 83.675
2011-02-17 63.4373628383329 20885 6.59 1.3606 83.325
2011-02-20 63.2851914558838 20882 6.5731 1.3694 83.13
2011-02-21 63.3721219074793 20875 6.5715 1.3676 83.145
2011-02-22 63.4972791739426 20875.5 6.5845 1.3655 82.775
2011-02-23 63.3029979003367 20897 6.57405 1.375 82.425
2011-02-24 63.2704266544472 20896 6.577 1.3803 81.915
2011-02-27 63.2385815584959 20887 6.574 1.3755 81.71
2011-02-28 63.2104162821913 20879 6.576 1.381 81.765
2011-03-01 63.2539342418284 20877.5 6.575 1.3777 81.905
2011-03-02 67.5883536628456 19512.5 6.5772 1.3864 81.815
2011-03-03 63.2823086093331 20812.5 6.575 1.3961 82.405
2011-03-06 63.1522629047885 20835 6.567 1.3997 82.26
2011-03-07 63.0922138368737 20856 6.559 1.3969 82.305
2011-03-08 63.1128753053183 20878.5 6.5732 1.3903 82.675
2011-03-09 63.1204719881249 20870 6.563 1.3905 82.775
2011-03-10 63.3565554993342 20870 6.5785 1.3801 82.905
2011-03-13 63.0792905855679 20872 6.5735 1.3941 81.6
2011-03-14 63.0499426581313 20872.5 6.57005 1.3994 81.735
2011-03-15 63.0956466440121 20870 6.57235 1.3972 80.795
2011-03-16 62.8437925516647 20872.5 6.576 1.39145 78.46
2011-03-17 62.8122791454767 20882.5 6.579 1.4017 79.215
2011-03-20 62.9119527158017 20855 6.568 1.4176 80.85
2011-03-21 62.8126402824343 20875 6.5685 1.4215 81.245
2011-03-22 62.8994815122264 20835 6.55255 1.4189 81.045
2011-03-23 62.8616954460572 20882.5 6.5625 1.4101 80.935
2011-03-24 62.7067712408037 20897.5 6.56205 1.4181 80.995
2011-03-27 62.8253914619358 20875 6.5568 1.4025 81.47
2011-03-28 62.8209038554755 20900 6.569 1.4082 81.725
2011-03-29 62.8427924572102 20902.5 6.565 1.411 82.465
2011-03-30 62.8059298098025 20900 6.5605 1.4126 82.925
2011-03-31 62.7378743812439 20905 6.549 1.4175 83.175
2011-04-04 62.8500498920207 20860 6.5435 1.4218 84.145
2011-04-05 62.7903341346469 20915 6.54805 1.4219 85.165
2011-04-06 62.6710738855407 20922.5 6.549 1.4331 85.405
2011-04-07 62.6910619013981 20907.5 6.54205 1.4306 85.025
2011-04-11 62.8939488606741 20805 6.543 1.4432 84.675
2011-04-12 62.7963356863565 20793 6.54005 1.4479 83.555
2011-04-13 62.4479968077797 20922.5 6.53375 1.4441 83.925
2011-04-14 62.3086798355883 20917.5 6.525 1.4487 83.495
2011-04-18 62.3640344348568 20929 6.52905 1.4228 82.495
2011-04-19 62.2342273916364 20931 6.53 1.4333 82.565
2011-04-20 62.0339851082945 20930.5 6.5302 1.4522 82.545
2011-04-21 61.9586992881433 20925 6.52005 1.4552 81.885
2011-04-25 62.1491476862678 20862.5 6.5325 1.4579 81.815
2011-04-26 62.379556173165 20760 6.532 1.4649 81.605
2011-04-27 62.4092796700484 20695 6.5121 1.4773 82.265
2011-04-28 62.4383041161107 20640 6.50145 1.4825 81.55
2011-05-02 62.5509096558845 20575 6.4945 1.4823 81.255
2011-05-03 62.7483362367649 20532.5 6.50395 1.4822 80.965
2011-05-04 62.4248861707769 20635 6.4992 1.483 80.635
2011-05-05 62.7562611973893 20595 6.49405 1.4542 80.325
2011-05-09 62.7705964263271 20587.5 6.4985 1.4358 80.265
2011-05-10 62.8744989850381 20560 6.4965 1.4411 80.865
2011-05-11 63.0137444279789 20585 6.4965 1.4198 81.155
2011-05-12 63.0322767902297 20585 6.50005 1.4241 80.995
2011-05-16 63.0788844398649 20639.5 6.5125 1.4161 80.85
2011-05-17 62.7509367860909 20717 6.50595 1.4236 81.425
2011-05-18 62.6345289092721 20767.5 6.508 1.4251 81.685
2011-05-19 62.4948700502352 20772.5 6.50495 1.4309 81.685
2011-05-23 63.1532899867696 20675 6.51 1.4048 81.935
2011-05-24 63.3706274768409 20585 6.504 1.4103 82.005
2011-05-25 63.1259097318763 20692.5 6.4975 1.4083 82.035
2011-05-26 63.0637812250922 20620 6.49205 1.4135 81.365
2011-05-30 63.05938156628 20553 6.498 1.4287 80.955
2011-05-31 63.0276396052358 20543 6.48645 1.4396 81.505
2011-06-01 62.9141357773656 20592.5 6.47895 1.433 80.875
2011-06-02 62.8992639155816 20542.5 6.4875 1.4491 80.955
2011-06-06 62.6727618872697 20585 6.4835 1.4578 80.115
2011-06-07 62.5514121932174 20592.5 6.48195 1.4688 80.115
2011-06-08 62.5431055896028 20617.5 6.4755 1.4578 79.91
2011-06-09 62.660773432806 20617.5 6.47695 1.4513 80.39
2011-06-13 62.8837357577619 20565 6.4875 1.4416 80.225
2011-06-14 62.9164700228382 20560 6.47975 1.4443 80.525
2011-06-15 63.2516436476011 20545 6.485 1.4163 80.965
2011-06-16 63.0994243349765 20565 6.47895 1.4216 80.605
2011-06-20 62.5185331932729 20717.5 6.47845 1.4309 80.275
2011-06-21 62.5283337762728 20670 6.472 1.4399 80.25
2011-06-22 62.6287313107403 20650 6.4654 1.4335 80.335
2011-06-23 62.7547753845374 20617.5 6.4715 1.4265 80.415
2011-06-27 63.0812866024077 20587.5 6.4865 1.4287 80.915
2011-06-28 62.8944943367421 20615 6.46945 1.4369 81.035
2011-06-29 62.7392092204469 20610 6.46645 1.4435 80.805
2011-06-30 62.8652885111517 20530.5 6.4642 1.4493 80.565
2011-07-04 62.5058854974052 20606.5 6.46305 1.4541 80.745
2011-07-05 62.7457554517425 20595 6.46695 1.4423 81.085
2011-07-06 62.8031949744532 20590 6.471 1.4316 80.945
2011-07-07 62.7599393100648 20575 6.467 1.4359 81.225
2011-07-11 62.7853994521863 20585 6.472 1.4048 80.225
2011-07-12 62.8545128472416 20555 6.463 1.3973 79.155
2011-07-13 62.5080508601469 20565 6.49315 1.424 78.665
2011-07-14 62.4322816557089 20597.5 6.43235 1.4146 79.145
2011-07-18 62.6840565227356 20545 6.474 1.4104 79.055
2011-07-19 62.5453733780736 20582.5 6.46625 1.4155 79.165
2011-07-20 62.3736068332898 20585 6.46 1.4222 78.845
2011-07-21 62.2230783811132 20572.5 6.4585 1.442 78.545
2011-07-25 62.2206750473861 20557.5 6.4465 1.4378 78.235
2011-07-26 61.97237730251 20582.5 6.4425 1.4514 77.955
2011-07-27 62.0782571841677 20590 6.44305 1.4369 77.91
2011-07-28 62.0412321329183 20587.5 6.4437 1.4328 77.695
2011-08-01 62.0212813549087 20585 6.4385 1.4254 77.385
2011-08-02 62.3285804361812 20535 6.443 1.4191 77.375
2011-08-03 62.047745656769 20568.5 6.439 1.4365 76.985
2011-08-04 62.1528189947697 20742 6.4425 1.4093 79.185
2011-08-08 62.4861476195091 20613.5 6.439 1.4164 77.845
2011-08-09 61.5837402741782 20785 6.4352 1.4392 77.245
2011-08-10 61.7212450120303 20795 6.4352 1.4163 76.765
2011-08-11 61.4195094762494 20825 6.3985 1.4238 76.875
2011-08-15 61.7565041921549 20612.5 6.395 1.4449 76.805
2011-08-16 61.4288979109339 20764 6.395 1.44 76.825
2011-08-17 61.2600411468273 20804 6.392 1.4426 76.595
2011-08-18 61.4831987314136 20785 6.3925 1.4323 76.545
2011-08-22 61.4519306376866 20825 6.405 1.4358 76.84
2011-08-23 61.2840436966872 20825 6.4015 1.4435 76.655
2011-08-24 61.3553422017922 20835 6.39245 1.4409 76.965
2011-08-25 61.5046985957762 20837.5 6.3948 1.4374 77.465
2011-08-29 61.1636825973652 20842.5 6.37695 1.45145 76.855
2011-08-30 61.2742549424077 20817.5 6.38085 1.4439 76.735
2011-08-31 61.1828940719916 20837.5 6.3797 1.438 76.675
2011-09-01 61.2835689209678 20832.5 6.38145 1.4259 76.945
2011-09-05 61.4080620430539 20843 6.387 1.4095 76.945
2011-09-06 61.6022692670861 20842.5 6.39045 1.4006 77.515
2011-09-07 61.4670633536021 20837.5 6.39295 1.4094 77.215
2011-09-08 61.7317295055612 20842.5 6.38695 1.3885 77.515
2011-09-12 61.8891943062375 20837.5 6.38905 1.3661 77.115
2011-09-13 61.9915197858907 20820 6.39905 1.3679 76.915
2011-09-14 61.9094678879457 20835 6.39555 1.3742 76.705
2011-09-15 61.8852707774758 20895 6.393 1.3883 76.715
2011-09-19 62.4017849284032 20835 6.38705 1.3675 76.565
2011-09-20 62.3905093023247 20835 6.3885 1.3702 76.455
2011-09-21 62.4854091465869 20895 6.386 1.3588 76.435
2011-09-22 63.1327451898522 20815 6.3925 1.3457 76.285
2011-09-26 63.0550516609973 20835 6.4025 1.3528 76.375
2011-09-27 62.8166687007522 20852.5 6.4025 1.3588 76.735
2011-09-28 62.9681584144803 20842.5 6.4025 1.3526 76.525
2011-09-29 63.0226777040028 20835 6.398 1.3583 76.825
2011-10-03 63.3619185504171 20842.5 6.3795 1.3192 76.625
2011-10-04 63.4001204304948 20815 6.38505 1.3337 76.845
2011-10-05 63.1930250950515 20842.5 6.3795 1.3348 76.785
2011-10-06 63.0820996021162 20842.5 6.3795 1.3429 76.685
2011-10-10 62.8122955544816 20805 6.3795 1.3636 76.675
2011-10-11 62.7907744143853 20842.5 6.37555 1.3651 76.675
2011-10-12 62.5997816511446 20845 6.363 1.3778 77.255
2011-10-13 62.5997060527335 20864 6.384 1.37765 76.871
2011-10-17 62.3082949798421 20913 6.3711 1.37335 76.848
2011-10-18 62.3349116387643 20916 6.3819 1.3735 76.789
2011-10-19 62.1222620283103 20943 6.3795 1.3759 76.825
2011-10-20 62.2919195315127 20945 6.3854 1.3775 76.843
2011-10-24 61.8980414444104 20953 6.3763 1.39315 76.1225
2011-10-25 61.8354138232226 20960 6.362 1.3909 76.0775
2011-10-26 61.9083943640637 20948 6.3549 1.3893 76.2405
2011-10-27 61.447226825645 20957 6.3605 1.41825 75.973
2011-10-31 61.8095587612332 21005 6.3562 1.3846 78.26
2011-11-01 62.0908758847401 21005 6.356 1.3678 78.377
2011-11-02 62.0020305466832 21010 6.3571 1.37185 78.117
2011-11-03 61.9657246042594 21005 6.3543 1.3812 78.062
2011-11-07 61.8871029400542 21013 6.3508 1.37685 78.081
2011-11-08 61.7805003592598 21013 6.3478 1.3833 77.739
2011-11-09 62.0388050219267 21010 6.3415 1.3529 77.754
2011-11-10 62.1136072666417 21013 6.34765 1.36075 77.6515
2011-11-14 62.0163279294238 21010 6.3567 1.362 77.129
2011-11-15 62.0865749904385 21010 6.3485 1.35245 77.0535
2011-11-16 62.1660768890621 21009 6.34705 1.3454 77.0295
2011-11-17 62.1867528467461 21010 6.3519 1.3465 77.0075
2011-11-21 62.3285788341699 21010 6.3621 1.349 76.935
2011-11-22 62.3042235022719 21010 6.3627 1.35135 76.979
2011-11-23 62.585280967635 21010 6.3616 1.3346 77.2925
2011-11-24 62.5280839713365 21010 6.3635 1.3346 77.135
2011-11-28 62.6778338037008 21010 6.3874 1.3313 78.058
2011-11-29 62.5309721551306 21011 6.3761 1.33335 77.94
2011-11-30 62.3380457336329 21009 6.3798 1.3438 77.59
2011-12-01 62.2722100533019 21005 6.37675 1.34645 77.7235
2011-12-05 62.1873093091969 21013 6.342 1.3397 77.8415
2011-12-06 62.1670268493056 21010 6.336 1.34065 77.721
2011-12-07 62.2084445491405 21011 6.37 1.3413 77.647
2011-12-08 62.2927457361484 21008 6.357 1.3345 77.639
2011-12-12 62.681889548626 21006 6.3628 1.3171 77.9515
2011-12-13 62.8394307417795 21010 6.3655 1.3035 77.97
2011-12-14 62.8941256564573 21010 6.3713 1.29835 78.1
2011-12-15 62.8463720231279 21014 6.3737 1.3018 77.9075
2011-12-19 62.855854088697 21020 6.3287 1.29975 78.031
2011-12-20 62.7125483562487 21005 6.3467 1.30815 77.84
2011-12-21 62.6375915918337 21020 6.33885 1.30455 78.045
2011-12-22 62.689798452609 21015 6.3395 1.30515 78.1675
2011-12-26 62.5652900941194 21037 6.3238 1.3055 77.9975
2011-12-27 62.6105606801052 21030 6.326 1.3068 77.88
2011-12-28 62.8097902060315 21005 6.326 1.2939 77.9395
2011-12-29 62.732552001572 21015 6.3235 1.29525 77.621
2012-01-02 62.4925185087458 21035 6.299 1.2936 76.888
2012-01-03 62.2777503456511 21030 6.299 1.30535 76.73
2012-01-04 62.424540570049 21030 6.3017 1.29375 76.76
2012-01-05 62.639996868555 21030 6.306 1.2792 77.12
2012-01-09 62.6645589995915 21037 6.31455 1.27645 76.86
2012-01-10 62.6342933227474 21005 6.319 1.27775 76.8455
2012-01-11 62.6743399931569 21030 6.3178 1.27085 76.886
2012-01-12 62.5162629476187 21037 6.3137 1.28155 76.7955
2012-01-16 62.770700858045 21005 6.3234 1.2657 76.7935
2012-01-17 62.5719187705115 21018 6.3189 1.27415 76.84
2012-01-18 62.5684513208692 20969 6.3148 1.2853 76.781
2012-01-19 62.5260030962105 20948 6.31455 1.29675 77.1165
2012-01-23 62.4751406389702 20928 6.3223 1.30185 76.968
2012-01-24 62.9517962191757 20815 6.338 1.30315 77.685
2012-01-25 62.4706211760641 20940 6.3221 1.31035 77.724
2012-01-26 62.3299875539042 20941 6.3141 1.31065 77.45
2012-01-30 62.1317960230357 20968 6.3196 1.31395 76.379
2012-01-31 61.9421507205462 21005 6.3064 1.30885 76.284
2012-02-01 61.7837488784642 21013 6.3057 1.31735 76.1795
2012-02-02 61.914071149129 20955 6.30395 1.31455 76.1935
2012-02-06 62.158203037997 20925 6.317 1.31235 76.5765
2012-02-07 62.0814622332948 20905 6.3061 1.32595 76.797
2012-02-08 62.0158866708511 20923 6.2972 1.32545 77.0715
2012-02-09 62.1412113172843 20904 6.2993 1.3286 77.653
2012-02-13 62.4054000739844 20853 6.2976 1.31705 77.59
2012-02-14 62.6528526140043 20845 6.3045 1.3129 78.44
2012-02-15 62.6625177785515 20831 6.2977 1.3058 78.392
2012-02-16 62.9323522971402 20775 6.3008 1.3134 78.9
2012-02-20 62.7393323726488 20805 6.2998 1.323915 79.615
2012-02-21 62.7535591119135 20815 6.2972 1.323485 79.729
2012-02-22 62.7631341320123 20829 6.2971 1.324535 80.274
2012-02-23 63.339014371238 20595 6.2995 1.337385 79.9635
2012-02-26 62.6570394432348 20840 6.2976 1.3471 81.4
2012-02-27 62.6915062646041 20827 6.3022 1.3394 80.451
2012-02-28 62.62047554623 20825 6.2994 1.34625 80.492
2012-02-29 62.6958061636363 20841 6.2966 1.33249 81.31
2012-03-01 62.7288135651274 20820 6.3019 1.33175 81.1255
2012-03-04 62.8600131320574 20830 6.298 1.3196 81.86
2012-03-05 62.8987978952911 20828 6.3085 1.321565 81.5175
2012-03-06 62.9813194507424 20833 6.3159 1.3118 80.8215
2012-03-07 63.0026805721854 20820 6.311 1.31515 81.16
2012-03-08 62.9015009035522 20815 6.3202 1.327375 81.565
2012-03-11 63.0183723883752 20830 6.31 1.3116 82.43
2012-03-12 63.1356648198888 20825 6.3276 1.31555 82.322
2012-03-13 63.3518314739941 20795 6.3309 1.3083 82.986
2012-03-14 63.536977593259 20805 6.3365 1.3032 83.7315
2012-03-15 63.4203630743399 20815 6.33 1.3077 83.602
2012-03-18 63.2637464255317 20820 6.3225 1.3184 83.5
2012-03-19 63.1803544604707 20825 6.3236 1.32339 83.3895
2012-03-20 63.283054121617 20823 6.3254 1.32289 83.6835
2012-03-21 63.2037281251143 20854 6.3236 1.32135 83.413
2012-03-22 63.1397803725244 20835 6.3004 1.31985 82.626
2012-03-25 62.9380140088456 20885 6.3039 1.3276 82.57
2012-03-26 62.9288311239873 20885 6.3119 1.3356 82.875
2012-03-27 63.13231813941 20837 6.308 1.33185 83.2015
2012-03-28 63.1160561691308 20835 6.3066 1.33145 82.8935
2012-03-29 63.1404350214909 20820 6.3074 1.33015 82.421
2012-04-02 62.9397377221465 20825 6.2971 1.3317 82.068
2012-04-03 63.057856308561 20835 6.3025 1.3235 82.854
2012-04-04 63.2142392303595 20815 6.2981 1.314005 82.45
2012-04-05 63.3038706588715 20805 6.316 1.3065 82.362
2012-04-09 63.1273605989906 20843 6.3096 1.3109 81.5385
2012-04-10 63.17922922171 20805 6.3118 1.308185 80.725
2012-04-11 63.1792125235167 20805 6.3089 1.310995 80.857
2012-04-12 62.9962773112151 20829 6.3084 1.318685 80.877
2012-04-16 63.0501251732371 20805 6.3163 1.31329 80.426
2012-04-17 63.0732844980473 20805 6.3048 1.31275 80.878
2012-04-18 63.0803733507448 20823 6.304 1.312125 81.285
2012-04-19 63.1722599605661 20805 6.3048 1.31355 81.618
2012-04-23 63.0586842408581 20828 6.3096 1.3158 81.168
2012-04-24 63.0604741115381 20823 6.30885 1.319495 81.3185
2012-04-25 63.02505223961 20825 6.3088 1.3222 81.324
2012-04-26 62.8459761650164 20845 6.3102 1.319115 81
2012-04-30 62.5638010331966 20846 6.29 1.324255 79.8205
2012-05-01 62.6469404448847 20835 6.2961 1.32375 80.082
2012-05-02 62.6252517857027 20853 6.2783 1.3153 80.125
2012-05-03 62.7356307878466 20851 6.3065 1.31525 80.19
2012-05-07 62.8571161787906 20845 6.3003 1.30585 79.9015
2012-05-08 62.9803025741389 20825 6.3092 1.30008 79.874
2012-05-09 63.0010306854318 20841 6.3108 1.2934 79.657
2012-05-10 62.9386107108979 20881 6.3152 1.29311 79.889
2012-05-14 63.2955398368956 20845 6.3258 1.2827 79.868
2012-05-15 63.4345214347544 20833 6.3163 1.27345 80.227
2012-05-16 63.5381795724754 20845 6.3228 1.271715 80.338
2012-05-17 63.4832210472445 20825 6.3262 1.26871 79.32
2012-05-21 63.3920832598469 20843 6.3284 1.28091 79.312
2012-05-22 63.5026966143767 20846 6.324 1.2684 79.965
2012-05-23 63.6986711064523 20825 6.3357 1.2588 79.459
2012-05-24 63.7748657125458 20846 6.3462 1.25386 79.59
2012-05-28 63.7237674714261 20845 6.3463 1.25415 79.472
2012-05-29 63.8129699764905 20840 6.3491 1.24868 79.527
2012-05-30 63.8928375683518 20865 6.3605 1.23695 79.118
2012-05-31 63.9417694885892 20834 6.3695 1.23616 78.36
2012-06-04 63.6814414477195 20884 6.3651 1.2495 78.3375
2012-06-05 63.6850739396408 20905 6.3703 1.245 78.758
2012-06-06 63.3022648775067 20985 6.365 1.25781 79.246
2012-06-07 63.3577875590921 20985 6.368 1.2563 79.6635
