"date","usdvnd","eurusd","usdcny","usdjpy","usdkrw","usdsgd","usdtwd","usdthb","xdrusd"
2010-02-08,18470,1.3657,6.8315,89.275,1171.1,1.4242,32.1,33.2,1.53864
2010-02-09,18470,1.3794,6.8315,89.815,1157.5,1.4164,32.055,33.16,1.540014
2010-02-10,18455,1.3735,6.833,89.965,1158.5,1.4182,32.075,33.18,1.543667
2010-02-11,18455,1.369,6.8375,89.725,1162.5,1.4125,32.045,33.17,1.541666
2010-02-12,18450,1.3636,6.8375,89.925,1159.5,1.4116,32.12,33.26,1.532631
2010-02-15,18705,1.3599,6.8375,90.035,1146.2,1.4125,32.13,33.19,1.532631
2010-02-16,18705,1.3759,6.8375,90.205,1148.35,1.4044,32.035,33.17,1.537797
2010-02-17,18555,1.36,6.8375,91.175,1142.3,1.4074,32.015,33.17,1.540268
2010-02-18,18555,1.3494,6.838,92.015,1149.4,1.4135,32.045,33.2,1.531199
2010-02-19,18605,1.3614,6.834,91.515,1152,1.4124,32.035,33.13,1.524525
2010-02-22,18755,1.3602,6.831,91.205,1146.2,1.4098,32.085,33.15,1.530773
2010-02-23,18635,1.3513,6.8315,90.205,1155.35,1.4102,32.085,33.1,1.529314
2010-02-24,18955,1.3539,6.8315,90.185,1153.2,1.4099,32.085,33.04,1.531361
2010-02-25,18655,1.354,6.8315,89.155,1161.4,1.4087,32.085,33.1,1.529248
2010-02-26,18855,1.3625,6.8305,88.945,1160,1.4068,32.045,33.1,1.532466
2010-03-01,19000,1.3569,6.8305,89.175,1160,1.4055,32.035,32.84,1.527592
2010-03-02,19100,1.3608,6.82655,88.765,1148.5,1.4028,31.995,32.73,1.528606
2010-03-03,19125,1.3695,6.82305,88.505,1148.5,1.3992,31.955,32.67,1.534606
2010-03-04,19110,1.358,6.8305,89.115,1142,1.4011,31.975,32.64,1.537012
2010-03-05,19105,1.3623,6.82655,90.225,1140.5,1.3996,31.875,32.66,1.530658
2010-03-08,19110,1.3628,6.8261,90.285,1132.5,1.3995,31.875,32.7,1.531448
2010-03-09,19100,1.3602,6.831,89.905,1135.4,1.3988,31.8275,32.72,1.527858
2010-03-10,19105,1.3656,6.8305,90.515,1134,1.3983,31.745,32.65,1.52854
2010-03-11,19150,1.3677,6.82655,90.605,1127,1.3973,31.825,32.68,1.530316
2010-03-12,19150,1.3768,6.83,90.595,1131.5,1.3939,31.735,32.55,1.537163
2010-03-15,18685,1.3674,6.82605,90.425,1134.1,1.3973,31.855,32.56,1.53311
2010-03-16,18685,1.3764,6.82655,90.325,1133.7,1.3946,31.775,32.42,1.533818
2010-03-17,18660,1.3737,6.8305,90.385,1128.7,1.3933,31.725,32.31,1.538223
2010-03-18,18690,1.3608,6.831,90.485,1133.4,1.3957,31.74,32.31,1.534237
2010-03-19,19115,1.3533,6.8305,90.505,1134.5,1.3973,31.755,32.39,1.528209
2010-03-22,19125,1.3559,6.8266,90.145,1133.75,1.40105,31.845,32.33,1.524167
2010-03-23,19100,1.3492,6.8315,90.395,1139.5,1.40075,31.835,32.33,1.523731
2010-03-24,19090,1.3329,6.82705,92.125,1138,1.4064,31.82,32.36,1.515659
2010-03-25,19090,1.3272,6.82705,92.715,1142.55,1.4076,31.87,32.39,1.514328
2010-03-26,19090,1.3409,6.827,92.525,1138.7,1.4039,31.881,32.42,1.513677
2010-03-29,19075,1.3476,6.831,92.555,1133.5,1.3994,31.855,32.36,1.518656
2010-03-30,19005,1.3419,6.82555,92.785,1130.3,1.4002,31.75,32.34,1.519427
2010-03-31,19080,1.3507,6.8305,93.455,1131.2,1.399,31.76,32.35,1.518126
2010-04-01,19105,1.3585,6.8305,93.875,1129,1.3977,31.7189,32.34,1.519642
2010-04-02,19105,1.3502,6.82605,94.565,1123.5,1.4002,31.725,32.44,1.516749
2010-04-05,19105,1.3483,6.8256,94.325,1123,1.3969,31.75,32.38,1.51796
2010-04-06,19100,1.3394,6.8305,93.755,1122.5,1.3965,31.595,32.38,1.514695
2010-04-07,19110,1.3339,6.83,93.265,1120.95,1.3958,31.555,32.38,1.512018
2010-04-08,19105,1.3358,6.82455,93.395,1123.2,1.3939,31.57,32.3,1.513318
2010-04-09,19110,1.3499,6.82405,93.195,1118,1.3901,31.565,32.31,1.516491
2010-04-12,19050,1.3587,6.82505,93.215,1114.125,1.3908,31.505,32.37,1.525109
2010-04-13,18985,1.3616,6.83,93.185,1123.2,1.3925,31.505,32.36,1.526054
2010-04-14,18985,1.3651,6.83,93.275,1112.4,1.3736,31.39,32.25,1.525742
2010-04-15,19022.5,1.358,6.8305,93.075,1108.5,1.3741,31.365,32.25,1.523622
2010-04-16,19005,1.3502,6.831,92.175,1108.15,1.3756,31.395,32.18,1.524297
2010-04-19,19000,1.3491,6.82605,92.415,1110.5,1.3777,31.435,32.22,1.52027
2010-04-20,19000,1.3442,6.83,93.225,1118,1.3752,31.435,32.17,1.522895
2010-04-21,18955,1.3388,6.82605,93.135,1107.85,1.3729,31.4,32.2,1.517338
2010-04-22,18955,1.3287,6.831,93.455,1108.4,1.3722,31.45,32.29,1.515533
2010-04-23,18885,1.3383,6.832,93.925,1112,1.3704,31.355,32.29,1.51277
2010-04-26,18955,1.3393,6.8315,94.005,1104.25,1.367,31.355,32.19,1.512841
2010-04-27,18885,1.3161,6.8305,93.115,1110.3,1.3741,31.415,32.27,1.512473
2010-04-28,18945,1.3205,6.8295,94.155,1118.8,1.3727,31.415,32.33,1.506399
2010-04-29,18962.5,1.3244,6.8305,94.105,1115,1.3694,31.325,32.28,1.508239
2010-04-30,18960,1.3291,6.8295,93.835,1108.4,1.3704,31.36,32.36,1.511003
2010-05-03,18880,1.319,6.8295,94.585,1118.5,1.3709,31.45,32.34,1.504334
2010-05-04,18945,1.2973,6.83205,94.675,1115.5,1.3811,31.45,32.34,1.501346
2010-05-05,18955,1.2819,6.831,93.965,1115.45,1.3929,31.595,32.36,1.493485
2010-05-06,18960,1.26315,6.8315,90.865,1138,1.4029,31.785,32.27,1.488235
2010-05-07,18955,1.2759,6.83,91.605,1142.5,1.3958,31.75,32.26,1.488255
2010-05-10,19005,1.2787,6.83,93.355,1151.5,1.3819,31.525,32.28,1.497437
2010-05-11,18975,1.2634,6.8335,92.665,1136.2,1.3822,31.625,32.33,1.484129
2010-05-12,19045,1.2632,6.832,93.275,1144.5,1.3802,31.625,32.28,1.483642
2010-05-13,19020,1.2523,6.82755,92.685,1130,1.3832,31.7,32.36,1.479538
2010-05-14,18990,1.2361,6.831,92.485,1130.4,1.3876,31.735,32.44,1.473236
2010-05-17,19037.5,1.24,6.832,92.565,1152.4,1.3895,31.815,32.4,1.465913
2010-05-18,19025,1.2174,6.832,92.055,1146.4,1.3958,31.92,32.33,1.469154
2010-05-19,19020,1.2423,6.8315,91.795,1157.5,1.3963,32.01,32.38,1.461877
2010-05-20,19017.5,1.2469,6.8325,89.265,1164.1,1.4095,32.2,32.45,1.468716
2010-05-21,18965,1.2585,6.831,89.965,1193.7,1.4032,32.155,32.47,1.478973
2010-05-24,18975,1.2346,6.8335,90.265,1212.9,1.4085,32.1,32.44,1.473501
2010-05-25,18975,1.2372,6.836,90.305,1223.375,1.4118,32.295,32.54,1.467115
2010-05-26,18975,1.2161,6.834,89.975,1253.2,1.4145,32.26,32.54,1.470976
2010-05-27,18975,1.2357,6.834,90.955,1253.5,1.4009,32.035,32.55,1.471201
2010-05-28,18975,1.2271,6.835,91.075,1223.2,1.4076,32.085,32.6,1.47422
2010-05-31,18855,1.231,6.82855,91.175,1202.4,1.40005,32,32.525,1.47422
2010-06-01,18995,1.2211,6.83005,90.985,1195,1.4121,32.26,32.6,1.462878
2010-06-02,18987.5,1.225,6.8325,92.225,1217,1.4049,32.09,32.6,1.46576
2010-06-03,18990,1.2162,6.8345,92.575,1199,1.4073,32.25,32.575,1.465165
2010-06-04,19050,1.1971,6.8286,91.905,1218.5,1.4141,32.3,32.62,1.461753
2010-06-07,19052.5,1.1917,6.8335,91.465,1218.5,1.4179,32.48,32.65,1.454097
2010-06-08,19050,1.1965,6.83005,91.535,1234.1,1.4137,32.34,32.63,1.452161
2010-06-09,19040,1.1985,6.834,91.315,1234.25,1.4148,32.435,32.595,1.454891
2010-06-10,19025,1.2109,6.83005,91.395,1247.55,1.404,32.28,32.465,1.459286
2010-06-11,19025,1.2113,6.8355,91.655,1250.6,1.4028,32.315,32.54,1.462191
2010-06-14,19040,1.2213,6.83005,91.625,1221.2,1.3973,32.25,32.375,1.466969
2010-06-15,19030,1.2324,6.837,91.515,1215,1.3911,32.225,32.415,1.468759
2010-06-16,18965,1.23,6.837,91.395,1213.5,1.3935,32.285,32.38,1.470258
2010-06-17,18990,1.2381,6.837,90.915,1212.5,1.391,32.25,32.395,1.474652
2010-06-18,18905,1.2388,6.8315,90.725,1212.5,1.3851,32.175,32.32,1.475847
2010-06-21,18955,1.2324,6.8015,91.025,1207.5,1.37765,31.8,32.275,1.475575
2010-06-22,18945,1.2269,6.8175,90.505,1183,1.38615,31.93,32.335,1.470493
2010-06-23,18945,1.2312,6.81105,89.945,1183.5,1.388,32.02,32.37,1.473992
2010-06-24,18980,1.2329,6.80005,89.615,1188,1.3929,31.99,32.42,1.477029
2010-06-25,18980,1.2376,6.796,89.205,1187.4,1.38715,32.01,32.435,1.475379
2010-06-28,18955,1.2282,6.801,89.365,1202.3,1.3858,32.405,32.375,1.479487
2010-06-29,19035,1.2189,6.8025,88.555,1217.2,1.4028,32.205,32.415,1.475031
2010-06-30,19005,1.2233,6.7865,88.395,1221.1,1.3994,32.19,32.42,1.478787
2010-07-01,19000,1.2519,6.78135,87.755,1222,1.3934,32.18,32.365,1.481365
2010-07-02,19075,1.2565,6.7711,87.835,1228,1.3941,32.19,32.5,1.491981
2010-07-05,19090,1.2538,6.7805,87.765,1223.5,1.39245,32.245,32.43,1.491981
2010-07-06,19085,1.2626,6.785,87.575,1222.9,1.3855,32.215,32.43,1.494166
2010-07-07,19085,1.2631,6.775,87.755,1221.75,1.3832,32.13,32.47,1.49573
2010-07-08,19100,1.2694,6.775,88.435,1209,1.3796,32.17,32.425,1.495757
2010-07-09,19100,1.2643,6.77255,88.585,1209,1.3813,32.055,32.36,1.495916
2010-07-12,19100,1.259,6.77205,88.635,1198,1.3828,32.12,32.365,1.490342
2010-07-13,19102.5,1.2727,6.777,88.675,1198,1.3754,32.05,32.355,1.491674
2010-07-14,19095,1.2743,6.777,88.405,1201.8,1.3739,32.12,32.325,1.498905
2010-07-15,19105,1.2932,6.78,87.375,1199,1.37345,32.115,32.245,1.504785
2010-07-16,19100,1.2931,6.78,86.585,1202.5,1.3767,32.18,32.33,1.512807
2010-07-19,19095,1.2948,6.783,86.775,1212.4,1.377,32.145,32.295,1.512311
2010-07-20,19090,1.2892,6.783,87.445,1206.4,1.37415,32.115,32.295,1.50955
2010-07-21,19100,1.2754,6.7815,86.975,1203.4,1.3786,32.175,32.31,1.506063
2010-07-22,19095,1.2888,6.7845,87.045,1203.25,1.3719,32.15,32.255,1.509295
2010-07-23,19145,1.2903,6.785,87.455,1198.4,1.3708,32.0875,32.22,1.512832
2010-07-26,19095,1.2988,6.7835,86.965,1191.2,1.36005,32.135,32.215,1.512171
2010-07-27,19095,1.3001,6.783,87.855,1183.7,1.3628,32.025,32.21,1.515365
2010-07-28,19055,1.2988,6.783,87.365,1198.875,1.3676,32.075,32.25,1.514723
2010-07-29,19125,1.3081,6.783,86.895,1186,1.363,32,32.245,1.521535
2010-07-30,19112.5,1.3051,6.781,86.465,1184,1.3609,31.98,32.15,1.5184
2010-08-02,19055,1.3177,6.7785,86.425,1172.4,1.34885,31.715,32.205,1.522612
2010-08-03,19095,1.3227,6.7775,85.835,1171.35,1.3502,31.815,32.17,1.533404
2010-08-04,19095,1.3155,6.7775,86.325,1167.4,1.3525,31.785,32.145,1.533016
2010-08-05,19100,1.3185,6.777,85.855,1166.4,1.35405,31.815,32.085,1.531204
2010-08-06,19095,1.3281,6.773,85.035,1161.2,1.34655,31.765,32.065,1.528947
2010-08-09,19095,1.3225,6.772,85.935,1160.2,1.34825,31.705,31.97,1.534694
2010-08-10,19100,1.3176,6.77155,85.325,1160.5,1.35375,31.77,31.965,1.527427
2010-08-11,19095,1.2845,6.77405,85.265,1176.5,1.3664,31.89,31.92,1.523155
2010-08-12,19125,1.2828,6.78505,85.885,1182.5,1.36215,31.93,31.935,1.514097
2010-08-13,19075,1.2757,6.8005,86.205,1186.5,1.3624,31.95,31.81,1.511942
2010-08-16,19085,1.2823,6.8085,85.335,1186.4,1.3615,31.955,31.82,1.512329
2010-08-17,19100,1.288,6.79205,85.565,1176,1.35505,31.905,31.755,1.516061
2010-08-18,19425,1.2854,6.796,85.395,1176.3,1.35225,31.89,31.625,1.516751
2010-08-19,19455,1.2816,6.79105,85.295,1170.7,1.3544,31.9425,31.545,1.514287
2010-08-20,19495,1.2711,6.7945,85.575,1172.4,1.3563,31.9275,31.455,1.507877
2010-08-23,19405,1.2647,6.8045,85.105,1181.2,1.3572,31.95,31.485,1.508985
2010-08-24,19475,1.2632,6.8015,84.155,1191.2,1.3616,32.035,31.535,1.506147
2010-08-25,19475,1.2664,6.8045,84.605,1196.4,1.3583,32.0525,31.485,1.507237
2010-08-26,19405,1.2717,6.804,84.465,1190.1,1.355,32.035,31.36,1.510709
2010-08-27,19405,1.2763,6.8025,85.235,1189.35,1.3538,31.975,31.24,1.510766
2010-08-30,19515,1.2664,6.80205,84.555,1195.9,1.3553,32.04,31.295,1.509013
2010-08-31,19125,1.269,6.8115,84.175,1192,1.3546,32.06,31.29,1.508799
2010-09-01,19125,1.2803,6.81105,84.455,1199,1.3471,31.99,31.165,1.51461
2010-09-02,19495,1.2826,6.815,84.305,1184.5,1.3458,31.985,31.15,1.515152
2010-09-03,19500,1.2897,6.805,84.295,1181,1.343,31.905,31.225,1.515154
2010-09-06,19425,1.28755,6.78805,84.125,1174.35,1.34545,31.885,31.145,1.51515382
2010-09-07,19500,1.2684,6.79105,83.775,1174,1.3494,31.995,31.17,1.51283185
2010-09-08,19500,1.2724,6.799,83.855,1178,1.3438,31.945,31.035,1.51196952
2010-09-09,19500,1.2699,6.799,83.835,1172.25,1.3429,31.905,30.85,1.5127426
2010-09-10,19500,1.2677,6.774,84.095,1172.25,1.3406,31.805,30.875,1.51241771
2010-09-13,19500,1.2878,6.76205,83.735,1161.5,1.3361,31.72,30.745,1.51514005
2010-09-14,19485,1.2988,6.749,83.025,1162.7,1.3333,31.785,30.745,1.51826858
2010-09-15,19500,1.3013,6.743,85.735,1160.25,1.33815,31.76,30.845,1.51943588
2010-09-16,19487.5,1.3074,6.729,85.825,1163,1.3378,31.73,30.785,1.52467381
2010-09-17,19485,1.3056,6.728,85.87,1160.35,1.3371,31.715,30.785,1.52442744
2010-09-20,19490,1.3063,6.728,85.685,1160.5,1.3339,31.655,30.74,1.52462964
2010-09-21,19502.5,1.3251,6.70705,85.155,1160.5,1.3299,31.605,30.765,1.52566242
2010-09-22,19497.5,1.34,6.7105,84.545,1160.5,1.3253,31.555,30.685,1.53934253
2010-09-23,19485,1.3314,6.7105,84.405,1150.5,1.3291,31.585,30.69,1.53806165
2010-09-24,19455,1.3494,6.70205,84.195,1152.5,1.3209,31.38,30.775,1.541711
2010-09-27,19465,1.3441,6.696,84.275,1146.4,1.3208,31.35,30.585,1.54547563
2010-09-28,19485,1.3587,6.696,83.825,1146.6,1.3184,31.375,30.565,1.54534189
2010-09-29,19500,1.3622,6.695,83.715,1140.8,1.3184,31.23,30.43,1.55215153
2010-09-30,19455,1.3629,6.6955,83.495,1140.4,1.3161,31.2275,30.35,1.55606665
2010-10-01,19500,1.3791,6.6955,83.215,1139.5,1.3119,31.335,30.265,1.55861079
2010-10-04,19505,1.3675,6.6945,83.425,1131,1.3149,31.0465,30.165,1.55692428
2010-10-05,19502.5,1.3835,6.695,83.225,1123.5,1.3093,30.985,30.11,1.56046896
2010-10-06,19492.5,1.3926,6.6955,82.915,1123.5,1.3087,30.78,29.915,1.56396134
2010-10-07,19512.5,1.3914,6.694,82.315,1115.1,1.30765,30.84,29.955,1.57179077
2010-10-08,19512.5,1.3946,6.67205,81.925,1121.5,1.3066,30.7765,29.935,1.5676291
2010-10-11,19510,1.3882,6.66705,82.075,1117,1.3076,30.855,30.06,1.5676291
2010-10-12,19510,1.3916,6.6725,81.835,1130.4,1.3054,30.94,29.92,1.56554794
2010-10-13,19515,1.3961,6.66405,81.805,1131,1.303,30.8115,29.84,1.57293298
2010-10-14,19515,1.408,6.65105,81.455,1110.1,1.29615,30.7465,29.845,1.57957422
2010-10-15,19515,1.3979,6.6445,81.455,1109.8,1.2946,30.6975,29.88,1.58051292
2010-10-18,19520,1.3951,6.649,81.275,1116.35,1.2999,30.7875,29.865,1.57213919
2010-10-19,19495,1.3742,6.64505,81.625,1129,1.3137,30.99,29.975,1.57150918
2010-10-20,19455,1.3958,6.6495,81.145,1129.5,1.30275,30.775,29.885,1.56767825
2010-10-21,19500,1.3926,6.655,81.295,1127,1.3018,30.8075,29.86,1.57643421
2010-10-22,19475,1.3954,6.663,81.525,1126.2,1.2959,30.8225,29.845,1.57049235
2010-10-25,19502.5,1.3955,6.65805,80.785,1114.85,1.2935,30.57,29.875,1.57773751
2010-10-26,19500,1.3862,6.6675,81.405,1116,1.2975,30.685,29.905,1.57401492
2010-10-27,19502.5,1.3775,6.6855,81.715,1122.75,1.30415,30.7975,29.995,1.56743253
2010-10-28,19495,1.3929,6.6855,81.015,1122.75,1.2966,30.6175,29.945,1.56943495
2010-10-29,19495,1.3947,6.6755,80.345,1121.5,1.2939,30.61,29.855,1.57166231
2010-11-01,19495,1.3899,6.694,80.555,1118,1.292,30.5125,29.875,1.57729454
2010-11-02,19490,1.4032,6.694,80.665,1112.5,1.2877,30.465,29.71,1.5770259
2010-11-03,19492.5,1.4124,6.6805,81.075,1111,1.2855,30.34,29.755,1.58131519
2010-11-04,19500,1.4213,6.6795,80.755,1117.5,1.283,30.195,29.685,1.58855732
2010-11-05,19485,1.4033,6.666,81.275,1102,1.28475,30.1925,29.655,1.58481118
2010-11-08,19485,1.3913,6.684,81.145,1113.3,1.2875,30.3,29.645,1.57444117
2010-11-09,19485,1.3764,6.66005,81.645,1111.6,1.2923,30.205,29.545,1.57805869
2010-11-10,19515,1.3776,6.6385,82.215,1110.6,1.28865,30.205,29.595,1.56546706
2010-11-11,19512.5,1.3664,6.6385,82.495,1112.45,1.2896,30.1375,29.77,1.5632059
2010-11-12,19510,1.3691,6.629,82.535,1127.5,1.2974,30.255,29.895,1.56233157
2010-11-15,19485,1.3579,6.6465,83.145,1134.65,1.3034,30.3,29.88,1.55695579
2010-11-16,19485,1.3483,6.6425,83.385,1136.5,1.305,30.3665,29.925,1.55479406
2010-11-17,19500,1.353,6.6475,83.175,1142.5,1.30155,30.38,29.995,1.54841907
2010-11-18,19510,1.3644,6.638,83.475,1132.25,1.2965,30.33,29.925,1.55667707
2010-11-19,19507.5,1.3673,6.638,83.555,1135.25,1.2955,30.38,29.965,1.56011109
2010-11-22,19505,1.3625,6.6465,83.275,1127,1.29725,30.365,29.995,1.5584359
2010-11-23,19495,1.3382,6.645,83.125,1137.5,1.31465,30.6075,30.075,1.55191787
2010-11-24,19500,1.3337,6.648,83.555,1149.9,1.3097,30.435,30.035,1.54112414
2010-11-25,19500,1.3345,6.6575,83.665,1149.9,1.3069,30.435,30.065,1.54112414
2010-11-26,19512.5,1.3242,6.6725,84.095,1154.2,1.3197,30.556,30.26,1.54112414
2010-11-29,19512.5,1.3107,6.6615,84.255,1164,1.32,30.4875,30.235,1.53124351
2010-11-30,19500,1.2982,6.671,83.665,1162,1.3209,30.4625,30.21,1.52566009
2010-12-01,19512.5,1.3127,6.6645,84.165,1151.5,1.311,30.3575,30.065,1.52983563
2010-12-02,19512.5,1.3216,6.6655,83.835,1146.25,1.3074,30.3475,30.015,1.53095281
2010-12-03,19512.5,1.3415,6.6655,82.535,1133.25,1.3026,30.27,30.045,1.53650192
2010-12-06,19512.5,1.331,6.6675,82.625,1133.5,1.30485,30.15,30.025,1.53908192
2010-12-07,19495,1.3266,6.6505,83.485,1129.8,1.3112,30.1175,30.04,1.54517474
2010-12-08,19500,1.3264,6.6625,84.045,1144.5,1.3139,30.155,30.135,1.53612664
2010-12-09,19512.5,1.3237,6.6665,83.755,1140.875,1.3106,30.13,30.095,1.53449783
2010-12-10,19500,1.3228,6.6595,83.935,1141.4,1.3077,30.07,30.085,1.5382249
2010-12-13,19500,1.3387,6.67,83.465,1140.5,1.30335,29.99,30.04,1.53782513
2010-12-14,19495,1.338,6.661,83.645,1139.35,1.302,29.93,30.035,1.548786
2010-12-15,19500,1.3221,6.659,84.305,1155,1.31605,29.95,30.095,1.53899665
2010-12-16,19500,1.3242,6.6685,84.005,1158,1.3138,29.9,30.135,1.53445779
2010-12-17,19512.5,1.3188,6.6595,83.985,1163,1.3139,29.88,30.165,1.53560297
2010-12-20,19512.5,1.3121,6.6745,83.785,1155.1,1.3177,29.935,30.185,1.53170086
2010-12-21,19500,1.31,6.659,83.745,1152.35,1.3129,29.885,30.165,1.5308497
2010-12-22,19500,1.3104,6.663,83.575,1154,1.3073,29.825,30.165,1.53054978
2010-12-23,19512.5,1.3111,6.65,83.015,1155.2,1.3061,29.85,30.17,1.52930221
2010-12-24,19495,1.3123,6.65,82.905,1155.2,1.3009,29.905,30.2,1.52930221
2010-12-27,19512.5,1.31635,6.6355,82.795,1149.2,1.299,29.525,30.185,1.53166801
2010-12-28,19485,1.311,6.6295,82.425,1143.3,1.29945,29.505,30.185,1.53233457
2010-12-29,19512.5,1.3218,6.625,81.655,1142.3,1.2924,29.3875,30.16,1.53306751
2010-12-30,19512.5,1.32915,6.605,81.495,1132.8,1.2883,29.085,30.15,1.53991618
2010-12-31,19505,1.33855,6.595,80.915,1119.8,1.2834,29.17,30.07,1.53991618
2011-01-03,19500,1.3351,6.5945,81.735,1124.1,1.28445,29.08,30.08,1.54569779
2011-01-04,19500,1.3311,6.6115,82.095,1120.4,1.2871,29.16,30.1,1.54626902
2011-01-05,19510,1.3151,6.59,83.225,1123.75,1.2929,29.245,30.215,1.54014149
2011-01-06,19512.5,1.3003,6.631,83.275,1121.8,1.2961,29.27,30.25,1.53160936
2011-01-07,19512.5,1.2908,6.6325,83.155,1122.25,1.29375,29.235,30.33,1.52483423
2011-01-10,19500,1.2947,6.641,82.695,1128.35,1.2985,29.285,30.67,1.52353095
2011-01-11,19455,1.2974,6.641,83.335,1124.8,1.29455,29.16,30.52,1.52668727
2011-01-12,19500,1.3129,6.6085,83.025,1111.8,1.2871,28.955,30.37,1.52696468
2011-01-13,19510,1.3348,6.6092,82.765,1114,1.2856,29,30.48,1.53682306
2011-01-14,19512.5,1.3387,6.5945,82.875,1115.75,1.28695,29,30.5,1.54692202
2011-01-17,19495,1.3277,6.5975,82.685,1114.8,1.2874,29.075,30.56,1.54692202
2011-01-18,19500,1.3386,6.5875,82.605,1112.25,1.2833,29.015,30.48,1.55069775
2011-01-19,19500,1.3456,6.587,82.105,1112.35,1.2828,29.04,30.48,1.55384703
2011-01-20,19515,1.3464,6.59,82.985,1124.5,1.28795,29.145,30.62,1.55539623
2011-01-21,19512.5,1.3622,6.588,82.565,1122.5,1.28325,29.105,30.69,1.55448228
2011-01-24,19500,1.364,6.5855,82.535,1119.3,1.2808,29.1,30.945,1.55613929
2011-01-25,19500,1.368,6.5872,82.195,1119,1.27975,29.035,30.95,1.55879544
2011-01-26,19500,1.3698,6.5862,82.235,1118,1.27895,29.035,30.8,1.56232913
2011-01-27,19500,1.373,6.5865,82.835,1115.3,1.2791,29.075,30.84,1.56394177
2011-01-28,19500,1.3613,6.585,82.145,1111.5,1.283,29.105,31.08,1.56417417
2011-01-31,19500,1.3691,6.6065,82.065,1119.8,1.2797,29.035,30.9,1.56181428
2011-02-01,19510,1.3825,6.5985,81.365,1105.5,1.27125,29.035,30.855,1.56900648
2011-02-02,19512.5,1.3805,6.561,81.555,1104,1.27245,29.0275,30.845,1.57185254
2011-02-03,19510,1.3626,6.561,81.625,1106,1.2749,29.035,30.91,1.57005098
2011-02-04,19512.5,1.3579,6.556,82.205,1105,1.27525,29.0325,30.83,1.56337697
2011-02-07,19512.5,1.3578,6.561,82.335,1103.5,1.27345,29.01,30.73,1.55839947
2011-02-08,19500,1.363,6.565,82.285,1102.7,1.273,28.945,30.69,1.56427938
2011-02-09,19500,1.3725,6.596,82.355,1110.7,1.27395,28.815,30.725,1.56149724
2011-02-10,19485,1.3594,6.5915,83.355,1122.1,1.27895,28.965,30.81,1.56149968
2011-02-11,20800,1.3553,6.5965,83.425,1122,1.28235,29.315,30.805,1.55402088
2011-02-14,20910,1.349,6.6015,83.275,1126.6,1.2816,29.34,30.75,1.5515591
2011-02-15,20905,1.3488,6.5932,83.735,1121.3,1.28125,29.509,30.7,1.55604486
2011-02-16,20885,1.3561,6.5915,83.675,1119.3,1.2788,29.395,30.63,1.55452336
2011-02-17,20885,1.3606,6.59,83.325,1115.495,1.27605,29.385,30.625,1.55659226
2011-02-18,19512.5,1.3698,6.5778,83.19,1109.695,1.2742,29.285,30.5225,1.5580207
2011-02-21,20875,1.3676,6.5715,83.145,1118.995,1.2758,29.385,30.529,1.5580207
2011-02-22,20875.5,1.3655,6.5845,82.775,1129.095,1.28065,29.605,30.608,1.56314236
2011-02-23,20897,1.375,6.57405,82.425,1128.195,1.2771,29.64,30.6235,1.56730724
2011-02-24,20896,1.3803,6.577,81.915,1132.495,1.27655,29.8,30.584,1.56909019
2011-02-25,20890,1.375,6.575,81.645,1126.645,1.2741,29.785,30.6355,1.56944481
2011-02-28,20879,1.381,6.576,81.765,1123.095,1.27125,29.7505,30.56,1.57292556
2011-03-01,20877.5,1.3777,6.575,81.905,1126.695,1.27295,29.575,30.6085,1.57277713
2011-03-02,19512.5,1.3864,6.5772,81.815,1123.695,1.26945,29.605,30.5705,1.57343291
2011-03-03,20812.5,1.3961,6.575,82.405,1116.545,1.2677,29.475,30.418,1.57520503
2011-03-04,19510,1.3986,6.572,82.335,1117.395,1.2682,29.3895,30.4565,1.57808608
2011-03-07,20856,1.3969,6.559,82.305,1118.895,1.26585,29.385,30.4235,1.58198563
2011-03-08,20878.5,1.3903,6.5732,82.675,1116.095,1.26785,29.355,30.362,1.57530676
2011-03-09,20870,1.3905,6.563,82.775,1116.495,1.26815,29.345,30.3145,1.57552518
2011-03-10,20870,1.3801,6.5785,82.905,1125.995,1.27265,29.555,30.4305,1.57053181
2011-03-11,20872.5,1.3903,6.579,81.77,1123.345,1.2684,29.525,30.42,1.56732443
2011-03-14,20872.5,1.3994,6.57005,81.735,1127.095,1.2676,29.475,30.3345,1.57694383
2011-03-15,20870,1.3972,6.57235,80.795,1138.445,1.2808,29.51,30.45,1.57377958
2011-03-16,20872.5,1.39145,6.576,78.46,1137.645,1.28385,29.625,30.24,1.5783227
2011-03-17,20882.5,1.4017,6.579,79.215,1134.045,1.27855,29.565,30.2825,1.58602774
2011-03-18,20872.5,1.41683,6.574,80.755,1124.645,1.2728,29.555,30.2425,1.5855776
2011-03-21,20875,1.4215,6.5685,81.245,1119.045,1.26645,29.615,30.241,1.58861284
2011-03-22,20835,1.4189,6.55255,81.045,1122.395,1.2636,29.605,30.249,1.59359504
2011-03-23,20882.5,1.4101,6.5625,80.935,1126.545,1.2654,29.615,30.3425,1.58819401
2011-03-24,20897.5,1.4181,6.56205,80.995,1119.345,1.26065,29.615,30.256,1.58693383
2011-03-25,20865,1.40749,6.5581,81.475,1109.395,1.2622,29.475,30.218,1.58659141
2011-03-28,20900,1.4082,6.569,81.725,1113.745,1.2627,29.515,30.3475,1.57980629
